age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,poutcome,y
36,1579,27214,13301,44396,634,25130,37967,29285,21,3970,369,2,-1,36959,0
32,7597,12790,13301,44396,392,25130,37967,29285,21,3970,148,2,-1,36959,0
55,9732,27214,6851,44396,1937,25130,37967,2906,21,3970,64,3,-1,36959,0
59,9458,27214,1857,44396,3534,20081,37967,29285,21,3970,216,4,-1,36959,0
54,9732,5207,6851,44396,0,25130,37967,29285,21,3970,219,2,-1,36959,0
39,9458,27214,13301,44396,15,25130,7244,29285,21,3970,90,2,-1,36959,0
32,9458,12790,23202,44396,1615,25130,37967,29285,21,3970,164,3,-1,36959,0
30,4154,27214,23202,44396,973,25130,37967,29285,21,3970,156,2,-1,36959,0
56,9732,5207,23202,44396,9898,25130,37967,29285,21,3970,147,3,-1,36959,0
30,4154,27214,23202,44396,0,25130,37967,29285,21,3970,681,4,-1,36959,1
49,5171,5207,23202,44396,1320,20081,37967,29285,21,3970,129,2,-1,36959,0
46,1579,5207,13301,44396,8017,25130,7244,29285,21,3970,169,2,-1,36959,0
52,5171,27214,23202,44396,4493,20081,37967,29285,21,3970,268,3,-1,36959,0
43,5171,5207,23202,44396,738,25130,37967,29285,21,3970,585,4,191,4901,0
45,9732,27214,23202,44396,2644,25130,37967,29285,21,3970,36,2,-1,36959,0
49,1487,27214,13301,44396,763,20081,37967,29285,21,3970,129,4,-1,36959,0
41,9732,27214,6851,44396,686,25130,37967,29285,21,3970,888,3,-1,36959,0
37,9458,12790,13301,44396,6158,25130,37967,29285,21,3970,14,9,-1,36959,0
35,5171,5207,23202,44396,3636,20081,7244,29285,21,3970,808,2,-1,36959,1
41,5171,12790,23202,815,0,20081,7244,29285,21,3970,305,6,-1,36959,0
55,9458,12790,13301,44396,4847,25130,37967,29285,21,3970,18,4,106,1840,0
55,9458,27214,23202,44396,1928,20081,37967,29285,21,3970,87,4,-1,36959,0
31,9458,27214,13301,44396,477,25130,37967,29285,21,3970,77,5,-1,36959,0
34,4154,27214,23202,44396,1637,25130,37967,29285,21,3970,107,4,-1,36959,0
33,7597,12790,23202,44396,2466,25130,37967,29285,21,3970,132,2,-1,36959,0
49,9458,27214,13301,44396,5711,25130,37967,29285,21,3970,382,3,-1,36959,0
37,7597,12790,23202,44396,363,25130,37967,29285,21,3970,39,4,182,4901,0
50,1303,27214,23202,44396,36221,20081,37967,29285,21,3970,13,2,-1,36959,0
43,7597,27214,23202,44396,3288,25130,37967,29285,21,3970,775,3,-1,36959,1
55,1240,5207,13301,44396,1241,20081,37967,29285,21,3970,48,7,154,4901,0
58,9458,27214,13301,44396,1602,20081,37967,29285,21,3970,1032,10,115,4901,0
32,7597,12790,1857,44396,354,20081,37967,29285,21,3970,278,2,-1,36959,0
34,9458,12790,13301,44396,2633,25130,37967,29285,21,3970,705,6,-1,36959,1
33,9732,12790,23202,44396,-367,25130,7244,29285,21,3970,225,3,-1,36959,0
36,9458,27214,13301,44396,396,20081,37967,29285,21,3970,64,2,100,4901,0
37,7597,27214,23202,44396,807,25130,37967,29285,21,3970,634,4,-1,36959,0
52,9732,27214,23202,44396,580,20081,37967,29285,21,3970,965,2,-1,36959,1
41,1579,5207,13301,44396,4418,25130,37967,29285,21,3970,855,3,-1,36959,0
33,7597,5207,23202,44396,558,25130,37967,29285,21,3970,258,2,93,4901,0
35,1579,27214,23202,44396,524,25130,37967,29285,21,3970,484,4,-1,36959,0
39,9732,27214,6851,44396,477,25130,7244,29285,21,3970,229,2,-1,36959,0
33,9458,12790,13301,44396,0,25130,7244,29285,21,3970,330,2,-1,36959,0
43,7597,27214,13301,44396,6673,25130,37967,29285,21,3970,41,4,-1,36959,0
30,9732,12790,23202,44396,2380,20081,37967,29285,21,3970,95,3,-1,36959,0
46,9458,27214,23202,44396,149,20081,37967,29285,21,3970,1222,2,-1,36959,1
31,9458,12790,13301,44396,2085,25130,37967,29285,21,3970,639,2,93,4901,0
50,9732,27214,13301,44396,5423,25130,37967,29285,21,3970,75,3,-1,36959,0
49,9458,27214,13301,44396,2147,20081,37967,29285,21,3970,123,2,-1,36959,0
38,7597,27214,23202,44396,2767,25130,37967,29285,21,3970,711,2,-1,36959,0
39,9732,27214,6851,44396,119,25130,37967,29285,21,3970,271,2,-1,36959,0
51,9458,12790,13301,44396,6503,20081,37967,2906,21,3970,178,5,-1,36959,0
46,4154,5207,23202,44396,4329,20081,37967,29285,21,3970,534,2,-1,36959,1
30,9732,27214,6851,44396,2929,25130,37967,29285,21,3970,432,2,184,1840,0
48,7597,27214,23202,44396,1000,20081,37967,29285,21,3970,104,2,-1,36959,0
54,9458,27214,13301,44396,1114,25130,37967,29285,21,3970,1195,2,175,1840,0
53,7597,27214,23202,44396,1738,20081,7244,29285,21,3970,168,2,-1,36959,0
47,1579,27214,13301,44396,3072,20081,37967,29285,21,3970,229,3,-1,36959,0
42,9458,5207,23202,44396,764,20081,7244,29285,21,3970,127,3,-1,36959,0
33,9732,5207,23202,44396,744,25130,37967,29285,21,3970,59,3,-1,36959,0
49,9458,27214,13301,44396,934,20081,7244,29285,21,3970,158,4,-1,36959,0
33,5171,12790,13301,44396,12704,25130,37967,29285,21,3970,246,2,-1,36959,0
33,1487,27214,13301,44396,83,25130,37967,29285,21,3970,70,2,-1,36959,0
34,9458,27214,13301,44396,731,25130,37967,29285,21,3970,378,4,-1,36959,0
34,7597,5207,23202,44396,44,25130,7244,29285,21,3970,244,2,-1,36959,0
35,1487,12790,6851,44396,5,20081,37967,29285,21,3970,140,3,-1,36959,0
31,7597,12790,13301,44396,967,20081,37967,29285,21,3970,210,3,-1,36959,0
33,5171,12790,23202,44396,1834,25130,37967,29285,21,3970,11,2,-1,36959,0
31,4154,27214,23202,815,-158,25130,37967,29285,21,3970,214,2,-1,36959,0
30,7597,27214,23202,44396,817,25130,37967,29285,21,3970,208,3,91,4901,0
40,5171,12790,23202,44396,877,25130,37967,29285,21,3970,12,3,177,4901,0
45,4154,27214,23202,44396,133,20081,37967,29285,21,3970,358,3,-1,36959,0
38,1240,5207,13301,44396,4312,20081,37967,29285,21,3970,407,4,182,1840,0
45,2264,12790,23202,815,86,20081,37967,29285,21,3970,64,5,-1,36959,0
45,9732,27214,23202,44396,2246,25130,7244,29285,21,3970,197,2,99,1840,0
42,4154,27214,1857,44396,7482,20081,37967,29285,21,3970,126,2,-1,36959,0
35,9458,5207,13301,44396,538,25130,37967,29285,21,3970,109,2,193,4901,0
39,1487,27214,23202,44396,1171,20081,7244,29285,21,3970,205,2,-1,36959,0
44,1240,27214,6851,44396,2388,20081,37967,29285,21,3970,570,2,-1,36959,0
47,9732,27214,23202,44396,473,25130,37967,29285,21,3970,127,2,176,1840,0
37,9458,12790,13301,44396,22125,20081,7244,29285,21,3970,331,2,-1,36959,1
48,7597,27214,23202,44396,761,20081,37967,29285,21,3970,307,2,-1,36959,0
37,9732,27214,23202,44396,1407,25130,37967,29285,21,3970,14,7,-1,36959,0
50,9458,27214,13301,44396,4374,25130,37967,29285,21,3970,163,2,113,4901,0
46,7597,27214,23202,44396,15120,20081,37967,29285,21,3970,27,3,108,1840,0
52,1487,27214,13301,44396,2309,20081,7244,29285,21,3970,13,2,-1,36959,0
38,9458,27214,1857,44396,1257,20081,37967,29285,21,3970,64,6,-1,36959,0
42,9732,27214,6851,44396,-571,25130,7244,2906,21,3970,136,2,179,4901,0
43,9458,27214,13301,44396,15423,25130,7244,29285,21,3970,170,2,-1,36959,0
45,9458,27214,23202,44396,1546,20081,37967,2906,21,3970,171,2,-1,36959,0
36,9458,12790,23202,44396,1785,20081,37967,29285,21,3970,136,2,-1,36959,0
41,9732,27214,6851,44396,1820,25130,37967,2906,21,3970,25,3,-1,36959,0
33,9732,27214,6851,44396,1903,25130,37967,29285,21,3970,337,2,182,4901,0
35,9458,27214,13301,44396,22569,25130,37967,29285,21,3970,72,4,-1,36959,0
37,1240,5207,6851,44396,0,25130,7244,29285,21,3970,158,7,-1,36959,0
36,5171,12790,23202,44396,0,25130,37967,29285,21,3970,139,2,-1,36959,0
30,1579,27214,13301,44396,1036,25130,7244,29285,21,3970,82,2,-1,36959,0
33,9458,12790,13301,44396,3821,20081,37967,29285,21,3970,201,5,-1,36959,0
33,1487,27214,23202,44396,3140,25130,7244,29285,21,3970,7,5,-1,36959,0
34,7597,12790,13301,44396,362,25130,37967,29285,21,3970,15,2,-1,36959,0
37,9732,27214,6851,44396,1322,25130,37967,29285,21,3970,14,8,185,1840,0
45,9732,27214,23202,44396,392,25130,37967,29285,21,3970,391,2,127,4901,0
32,4154,12790,23202,44396,344,20081,7244,29285,21,3970,21,7,141,1840,0
47,5171,27214,23202,44396,6695,20081,37967,2906,21,3970,129,3,-1,36959,0
32,4154,27214,23202,44396,3181,25130,37967,29285,21,3970,118,2,176,4901,0
32,1579,12790,13301,44396,368,20081,37967,29285,21,3970,149,2,-1,36959,0
35,7597,12790,23202,44396,1183,25130,37967,29285,21,3970,21,3,185,4901,0
55,1303,27214,13301,44396,4809,25130,37967,29285,21,3970,223,2,186,1840,0
49,7597,27214,23202,44396,5996,20081,37967,2906,21,3970,345,2,-1,36959,0
33,9458,5207,13301,44396,0,25130,7244,29285,21,3970,211,7,94,4901,0
41,4154,12790,6851,44396,5907,25130,37967,29285,21,3970,6,5,-1,36959,0
52,4154,27214,6851,44396,2618,25130,37967,29285,21,3970,73,2,-1,36959,0
42,1579,5207,23202,44396,484,25130,37967,29285,21,3970,321,3,127,4901,0
41,9458,27214,13301,44396,4063,25130,37967,29285,21,3970,110,2,-1,36959,0
47,7597,27214,23202,44396,2283,25130,37967,29285,21,3970,170,2,-1,36959,0
58,1487,27214,23202,44396,0,20081,7244,29285,21,3970,56,2,-1,36959,0
50,9732,27214,6851,44396,0,20081,37967,29285,21,3970,281,2,191,4901,0
34,9458,27214,13301,44396,714,25130,37967,29285,21,3970,328,4,113,4901,0
47,9732,27214,6851,44396,3451,20081,7244,29285,21,3970,125,2,-1,36959,0
43,7597,27214,23202,44396,282,20081,7244,29285,21,3970,48,2,-1,36959,0
36,9458,12790,13301,44396,339,20081,37967,29285,21,3970,6,6,-1,36959,0
35,1579,12790,23202,44396,1732,20081,37967,2906,21,3970,1441,3,-1,36959,0
48,9458,27214,13301,44396,7825,20081,37967,2906,21,3970,77,5,-1,36959,0
37,5171,12790,23202,44396,1097,25130,37967,29285,21,3970,1555,2,-1,36959,1
57,1579,12790,6851,44396,6056,25130,37967,29285,21,3970,18,5,-1,36959,0
38,9458,12790,13301,44396,6742,20081,37967,29285,21,3970,8,2,-1,36959,0
45,7597,27214,23202,44396,1971,25130,37967,29285,21,3970,182,3,-1,36959,0
41,1487,27214,23202,44396,0,25130,7244,29285,21,3970,12,5,190,4901,0
47,1240,27214,13301,44396,333,20081,37967,2906,21,3970,8,5,137,4901,0
37,9458,12790,13301,44396,2173,20081,37967,29285,21,3970,158,3,114,4901,0
51,1579,27214,13301,44396,2235,20081,37967,29285,21,3970,8,3,-1,36959,0
43,1487,27214,6851,44396,346,25130,37967,29285,21,3970,9,5,-1,36959,0
59,9458,27214,13301,44396,20798,25130,37967,29285,21,3970,9,7,-1,36959,0
32,7597,12790,13301,44396,665,25130,37967,29285,21,3970,22,5,-1,36959,0
50,1487,27214,13301,44396,6825,20081,37967,29285,21,3970,24,9,-1,36959,0
46,5171,27214,23202,44396,3098,25130,37967,2906,21,3970,192,9,-1,36959,0
42,9458,27214,13301,44396,1275,25130,7244,29285,21,3970,925,5,-1,36959,1
44,1303,27214,23202,44396,0,20081,37967,29285,21,3970,175,4,-1,36959,0
37,9732,12790,23202,44396,3111,25130,37967,29285,21,3970,9,3,185,4901,0
32,5171,27214,23202,44396,4764,20081,37967,2906,21,3970,69,2,-1,36959,0
32,5171,27214,13301,44396,79,25130,37967,29285,21,3970,37,2,-1,36959,0
54,9458,27214,6851,44396,5787,20081,37967,2906,21,3970,240,2,-1,36959,0
35,7597,27214,23202,44396,587,20081,7244,29285,21,3970,23,8,126,1840,0
33,9458,12790,13301,44396,3495,25130,7244,29285,21,3970,11,2,-1,36959,0
35,4154,27214,23202,44396,537,20081,7244,29285,21,3970,11,4,-1,36959,0
49,4154,27214,6851,44396,0,25130,37967,29285,21,3970,13,2,192,1840,0
53,7597,5207,23202,44396,173,20081,7244,29285,21,3970,412,2,143,4901,0
31,9458,27214,13301,44396,1402,20081,37967,29285,21,3970,104,2,-1,36959,0
57,4154,5207,23202,44396,4664,20081,37967,29285,21,3970,22,4,114,4901,0
46,7597,5207,13301,44396,0,25130,37967,29285,21,3970,234,5,102,4901,0
46,5171,27214,23202,44396,9319,25130,37967,29285,21,3970,31,7,-1,36959,0
51,7597,27214,23202,44396,2937,20081,37967,2906,21,3970,30,3,-1,36959,0
34,9458,27214,13301,44396,6808,25130,37967,29285,21,3970,8,3,-1,36959,0
30,4154,27214,23202,44396,9531,20081,37967,29285,21,3970,105,4,-1,36959,0
45,1487,27214,23202,44396,-264,20081,37967,29285,21,3970,85,2,-1,36959,0
36,9732,27214,13301,815,-530,25130,37967,29285,21,3970,36,2,-1,36959,0
37,4154,27214,13301,44396,0,25130,37967,29285,21,3970,11,3,175,4901,0
36,9458,12790,13301,44396,515,25130,37967,29285,21,3970,14,7,-1,36959,0
56,9732,27214,23202,44396,1521,25130,7244,29285,21,3970,19,2,179,1840,0
31,9732,27214,6851,44396,1601,20081,37967,29285,21,3970,521,3,-1,36959,0
40,7597,27214,13301,44396,180,25130,7244,29285,21,3970,48,4,-1,36959,0
50,1579,27214,13301,44396,0,20081,37967,29285,21,3970,37,2,-1,36959,0
38,4154,5207,23202,44396,8554,25130,37967,29285,21,3970,29,2,176,1840,0
36,1303,27214,6851,44396,2347,25130,37967,29285,21,3970,5,3,-1,36959,0
32,9458,12790,13301,44396,0,20081,37967,29285,21,3970,9,6,-1,36959,0
35,1579,12790,13301,44396,4693,25130,37967,29285,21,3970,227,5,-1,36959,0
38,7597,27214,23202,44396,1063,25130,37967,29285,21,3970,51,5,113,4901,0
51,9458,12790,13301,44396,8265,25130,37967,29285,21,3970,168,3,-1,36959,0
32,4154,12790,23202,44396,875,25130,37967,29285,21,3970,1015,2,-1,36959,0
46,9458,5207,13301,44396,-94,25130,37967,29285,21,3970,183,4,-1,36959,0
45,9732,12790,6851,44396,2121,20081,37967,29285,21,3970,326,2,-1,36959,0
34,9732,27214,6851,44396,2720,25130,37967,29285,21,3970,147,2,179,4901,0
35,1579,27214,23202,44396,8883,20081,37967,29285,21,3970,33,3,-1,36959,0
36,9458,27214,13301,44396,0,25130,37967,29285,21,3970,72,3,29,1511,0
32,7597,12790,13301,44396,785,25130,37967,29285,21,3970,53,2,-1,36959,0
49,7597,27214,13301,44396,1077,25130,37967,29285,21,3970,79,4,-1,36959,0
42,9458,27214,13301,44396,5,20081,37967,29285,21,3970,1067,2,-1,36959,0
39,1487,27214,13301,44396,442,20081,37967,29285,21,3970,10,3,-1,36959,0
44,9458,27214,13301,44396,736,20081,37967,29285,21,3970,71,9,-1,36959,0
36,7597,27214,13301,44396,4932,25130,37967,29285,21,3970,273,5,-1,36959,0
38,9458,5207,23202,44396,-17,20081,37967,29285,21,3970,11,4,-1,36959,0
32,7597,27214,23202,44396,1308,25130,37967,29285,21,3970,274,3,-1,36959,0
50,7597,27214,6851,44396,-315,20081,7244,29285,21,3970,61,7,136,4901,0
49,5171,12790,23202,44396,981,25130,37967,2906,21,3970,10,3,-1,36959,0
30,9732,12790,13301,44396,4127,25130,37967,2906,21,3970,47,4,-1,36959,0
40,9732,27214,23202,44396,-648,25130,37967,29285,21,3970,280,2,-1,36959,0
42,4154,12790,1857,44396,410,20081,37967,29285,21,3970,34,2,-1,36959,0
40,9732,5207,6851,815,0,25130,37967,2906,21,3970,333,3,-1,36959,0
36,9732,27214,6851,44396,156,25130,37967,29285,21,3970,219,2,-1,36959,0
50,5171,5207,23202,44396,797,25130,37967,2906,21,3970,205,3,119,4901,0
54,1579,5207,23202,44396,1016,25130,37967,29285,21,3970,643,3,-1,36959,0
31,9458,12790,13301,44396,1899,20081,37967,2906,22,3970,1914,1,-1,36959,0
28,938,12790,13301,44396,290,25130,37967,2906,27,3970,24,1,-1,36959,0
23,1303,12790,6851,44396,1003,20081,37967,2906,27,3970,8,1,-1,36959,1
41,7597,27214,23202,44396,0,25130,37967,2906,4,214,43,1,-1,36959,0
38,9458,5207,13301,44396,0,25130,7244,29285,4,214,18,1,-1,36959,0
50,7597,27214,13301,44396,72,20081,37967,2906,5,214,12,1,-1,36959,0
30,9732,12790,23202,44396,130,20081,37967,2906,5,214,291,1,-1,36959,0
22,9458,12790,13301,44396,760,20081,37967,2906,7,214,6,1,-1,36959,0
39,7597,27214,23202,44396,616,20081,37967,2906,8,214,170,1,-1,36959,0
32,9458,12790,13301,44396,2223,20081,37967,13020,9,214,10,1,-1,36959,0
34,4154,27214,13301,44396,1442,20081,37967,29285,11,214,234,1,-1,36959,0
55,2264,5207,23202,44396,366,20081,37967,2906,11,214,173,1,-1,36959,0
38,9458,27214,13301,44396,0,25130,37967,2906,12,214,136,1,-1,36959,0
32,9732,12790,23202,44396,232,20081,37967,13020,13,214,232,1,-1,36959,0
53,9458,5207,23202,44396,1004,20081,7244,2906,22,214,119,1,-1,36959,1
28,5171,12790,23202,44396,6100,20081,37967,13020,27,214,333,1,-1,36959,0
59,9458,27214,13301,44396,2143,25130,37967,29285,28,1403,59,1,268,4901,0
40,9458,27214,13301,44396,378,25130,7244,29285,28,1403,260,1,268,4901,0
28,5171,27214,13301,44396,654,20081,37967,29285,28,1403,198,1,-1,36959,0
46,7597,27214,13301,44396,0,25130,37967,29285,28,1403,58,1,-1,36959,0
54,7597,27214,23202,44396,1076,20081,37967,29285,28,1403,338,1,-1,36959,0
53,288,27214,1857,44396,13,20081,37967,2906,28,1403,69,1,-1,36959,0
29,9458,27214,13301,44396,805,20081,37967,29285,28,1403,70,1,-1,36959,0
26,5171,12790,23202,44396,609,20081,37967,2906,28,1403,112,1,-1,36959,0
48,1303,27214,13301,44396,641,20081,37967,29285,28,1403,113,1,-1,36959,0
38,9458,12790,13301,44396,574,25130,37967,29285,28,1403,62,1,-1,36959,0
42,1303,5207,23202,44396,759,20081,37967,29285,28,1403,97,1,169,4901,0
43,7597,5207,23202,44396,87,25130,37967,29285,28,1403,130,1,247,4901,0
42,9458,5207,13301,44396,266,20081,7244,29285,28,1403,228,1,-1,36959,0
59,4154,5207,23202,44396,1,25130,37967,29285,28,1403,602,1,253,1840,1
27,4154,12790,23202,44396,-232,20081,37967,29285,28,1403,285,1,-1,36959,0
37,1240,12790,23202,44396,1358,20081,37967,2906,28,1403,119,1,-1,36959,0
36,7597,27214,13301,44396,167,25130,37967,29285,28,1403,57,1,-1,36959,0
58,2264,27214,13301,44396,-607,20081,7244,29285,28,1403,145,1,-1,36959,0
28,1240,27214,6851,44396,5,20081,37967,29285,28,1403,30,1,-1,36959,0
42,7597,5207,23202,44396,-593,20081,37967,29285,28,1403,69,1,-1,36959,0
26,9458,12790,13301,44396,2725,20081,37967,29285,28,1403,267,1,-1,36959,0
36,9732,27214,6851,44396,70,25130,37967,29285,28,1403,164,1,-1,36959,0
42,4154,27214,23202,44396,774,20081,37967,29285,28,1403,997,1,-1,36959,1
38,9732,5207,23202,44396,316,25130,37967,29285,28,1403,223,1,247,1511,0
43,1487,12790,1857,44396,323,20081,37967,29285,28,1403,159,1,226,1511,0
55,2264,27214,23202,44396,1431,20081,7244,29285,28,1403,107,1,-1,36959,0
43,1487,5207,13301,44396,626,25130,37967,29285,28,1403,72,1,167,4901,0
30,9458,12790,13301,44396,13,25130,37967,29285,28,1403,204,1,-1,36959,0
40,7597,12790,23202,44396,2017,25130,37967,29285,28,1403,105,1,244,1840,0
38,9732,27214,23202,44396,67,20081,37967,29285,28,1403,74,1,239,4901,0
57,7597,27214,23202,44396,589,25130,37967,29285,28,1403,198,1,244,1840,0
60,2264,27214,6851,44396,8025,20081,37967,29285,28,1403,194,1,-1,36959,0
32,938,27214,23202,44396,0,20081,37967,29285,28,1403,558,1,-1,36959,0
47,7597,27214,23202,44396,459,20081,37967,29285,28,1403,226,1,-1,36959,0
55,7597,5207,23202,815,4,20081,37967,29285,28,1403,1048,1,-1,36959,1
27,7597,12790,13301,44396,3064,20081,7244,29285,28,1403,389,1,-1,36959,0
26,1303,12790,13301,44396,814,20081,37967,29285,28,1403,1387,1,-1,36959,1
30,9458,12790,13301,44396,188,20081,37967,29285,28,1403,66,1,-1,36959,0
34,5171,27214,23202,44396,260,20081,37967,29285,28,1403,50,1,-1,36959,0
30,938,12790,13301,44396,699,20081,37967,29285,28,1403,396,1,-1,36959,0
59,9732,27214,6851,44396,8,20081,37967,2906,28,1403,56,1,-1,36959,0
38,9732,12790,6851,44396,127,25130,37967,29285,28,1403,70,1,-1,36959,0
28,5171,27214,23202,44396,511,20081,37967,29285,28,1403,485,1,-1,36959,0
51,2264,27214,23202,44396,965,25130,37967,29285,28,1403,67,1,-1,36959,0
48,4154,27214,23202,44396,651,20081,7244,29285,28,1403,228,1,196,4901,0
30,9458,12790,13301,44396,464,20081,37967,29285,28,1403,80,1,-1,36959,0
29,9458,27214,13301,44396,451,20081,37967,29285,28,1403,451,1,-1,36959,0
53,1303,12790,23202,44396,6248,20081,37967,29285,28,1403,885,1,-1,36959,0
49,7597,27214,23202,44396,808,25130,37967,29285,28,1403,1232,1,-1,36959,1
53,7597,5207,23202,44396,392,25130,37967,29285,28,1403,70,1,245,4901,0
53,2264,27214,6851,44396,1068,20081,37967,29285,28,1403,200,1,-1,36959,0
33,9732,27214,23202,815,-354,25130,7244,29285,28,1403,104,1,245,4901,0
29,5171,12790,13301,44396,8,20081,37967,29285,28,1403,468,1,-1,36959,0
37,1303,5207,23202,44396,57,25130,37967,29285,28,1403,99,1,-1,36959,0
26,4154,27214,23202,44396,285,20081,37967,29285,28,1403,100,1,-1,36959,0
49,9458,27214,13301,44396,865,20081,37967,29285,28,1403,280,1,-1,36959,0
28,4154,5207,23202,44396,356,20081,37967,29285,28,1403,296,1,-1,36959,0
37,9458,27214,13301,44396,-76,25130,37967,29285,28,1403,230,1,204,1840,0
48,9732,27214,6851,44396,1678,20081,37967,29285,28,1403,263,2,-1,36959,0
26,1579,12790,13301,44396,25,20081,37967,29285,28,1403,158,1,-1,36959,0
46,7597,27214,1857,44396,557,25130,37967,29285,28,1403,148,1,197,4901,0
32,9732,12790,23202,44396,3662,20081,37967,2906,28,1403,309,1,-1,36959,0
57,4154,5207,6851,44396,362,20081,37967,29285,28,1403,91,1,231,4901,0
52,4154,27214,23202,44396,393,25130,7244,29285,28,1403,446,1,182,4901,0
30,9458,12790,13301,44396,1572,20081,37967,29285,28,1403,200,1,-1,36959,0
43,9458,27214,13301,44396,344,25130,7244,29285,28,1403,282,1,238,4901,0
43,7597,27214,23202,44396,3049,20081,37967,29285,28,1403,383,2,-1,36959,0
46,7597,5207,23202,44396,741,25130,37967,29285,28,1403,83,1,258,1840,0
41,9458,27214,13301,44396,226,20081,37967,29285,28,1403,227,1,-1,36959,0
28,938,12790,13301,44396,1096,20081,37967,29285,28,1403,81,2,-1,36959,0
27,9458,12790,23202,44396,589,20081,37967,29285,28,1403,24,1,-1,36959,0
32,5171,12790,23202,44396,254,25130,37967,29285,28,1403,319,1,-1,36959,0
48,7597,27214,23202,44396,0,25130,37967,29285,28,1403,123,1,204,4901,0
46,9458,27214,13301,44396,460,20081,37967,29285,28,1403,56,1,-1,36959,0
30,5171,12790,23202,44396,1309,20081,37967,29285,28,1403,622,1,-1,36959,1
42,7597,12790,23202,44396,823,25130,37967,29285,28,1403,137,1,-1,36959,0
27,7597,12790,13301,44396,28,20081,37967,29285,28,1403,174,1,-1,36959,0
43,7597,27214,23202,44396,-57,20081,37967,29285,28,1403,41,1,-1,36959,0
29,5171,12790,23202,44396,187,20081,37967,29285,28,1403,299,1,-1,36959,0
28,938,12790,23202,44396,101,20081,37967,29285,28,1403,90,1,-1,36959,0
26,1303,12790,23202,44396,461,20081,37967,29285,28,1403,214,1,-1,36959,0
29,9732,12790,23202,44396,415,20081,7244,29285,28,1403,161,1,-1,36959,0
44,4154,27214,23202,44396,983,20081,37967,29285,28,1403,123,1,-1,36959,0
28,1303,12790,23202,44396,23,20081,37967,29285,28,1403,154,1,-1,36959,0
43,4154,27214,23202,44396,2478,25130,37967,29285,28,1403,347,1,230,4901,0
52,7597,27214,1857,44396,425,25130,37967,29285,28,1403,219,2,254,4901,0
58,9732,27214,23202,44396,584,20081,37967,29285,28,1403,339,1,-1,36959,0
52,7597,27214,23202,44396,-35,20081,7244,29285,28,1403,165,1,-1,36959,0
